trial_id,seed,agent,hazard_mode,reliability,progress,target_global_step,observed_global_step,step_lag,choice,greedy_action,corridor_selected
recoverable_risky_corridor-expected_sarsa-s19-843d5b1b4c1a,19,expected_sarsa,recoverable,0.825,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-843d5b1b4c1a,19,expected_sarsa,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-933f0e5a3eb1,19,expected_sarsa,recoverable,0.7,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-933f0e5a3eb1,19,expected_sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-933f0e5a3eb1,19,expected_sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-933f0e5a3eb1,19,expected_sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-a5cff6819d7a,19,expected_sarsa,recoverable,0.85,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-a5cff6819d7a,19,expected_sarsa,recoverable,0.85,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-a5cff6819d7a,19,expected_sarsa,recoverable,0.85,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-a5cff6819d7a,19,expected_sarsa,recoverable,0.85,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-abe5ea32cfb9,19,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-abe5ea32cfb9,19,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-abe5ea32cfb9,19,expected_sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-abe5ea32cfb9,19,expected_sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-ae0d468680c8,19,expected_sarsa,recoverable,0.855,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-ae0d468680c8,19,expected_sarsa,recoverable,0.855,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-ae0d468680c8,19,expected_sarsa,recoverable,0.855,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-ae0d468680c8,19,expected_sarsa,recoverable,0.855,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-c75b9e980e4a,19,expected_sarsa,recoverable,0.78,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-c75b9e980e4a,19,expected_sarsa,recoverable,0.78,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-c75b9e980e4a,19,expected_sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-c75b9e980e4a,19,expected_sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-cb4c6d602af5,19,expected_sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-cb4c6d602af5,19,expected_sarsa,recoverable,0.86,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-cb4c6d602af5,19,expected_sarsa,recoverable,0.86,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-cb4c6d602af5,19,expected_sarsa,recoverable,0.86,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-cceaaa0c73f4,19,expected_sarsa,recoverable,0.8,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-cceaaa0c73f4,19,expected_sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-cceaaa0c73f4,19,expected_sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-cceaaa0c73f4,19,expected_sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-ec3362d9e5f8,19,expected_sarsa,recoverable,0.6,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s19-ec3362d9e5f8,19,expected_sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-ec3362d9e5f8,19,expected_sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s19-ec3362d9e5f8,19,expected_sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-01c830df38f4,2,expected_sarsa,recoverable,0.78,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-01c830df38f4,2,expected_sarsa,recoverable,0.78,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-01c830df38f4,2,expected_sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-01c830df38f4,2,expected_sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-35210f116553,2,expected_sarsa,recoverable,0.805,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-35210f116553,2,expected_sarsa,recoverable,0.805,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-35210f116553,2,expected_sarsa,recoverable,0.805,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-35210f116553,2,expected_sarsa,recoverable,0.805,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-3690bfaee99c,2,expected_sarsa,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-3690bfaee99c,2,expected_sarsa,recoverable,0.9,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-3690bfaee99c,2,expected_sarsa,recoverable,0.9,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-3690bfaee99c,2,expected_sarsa,recoverable,0.9,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-375567eca31a,2,expected_sarsa,recoverable,0.7,0.25,25000,25000,0,other,3,0
recoverable_risky_corridor-expected_sarsa-s2-375567eca31a,2,expected_sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-375567eca31a,2,expected_sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-375567eca31a,2,expected_sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-4073a0759eba,2,expected_sarsa,recoverable,0.8,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-4073a0759eba,2,expected_sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-4073a0759eba,2,expected_sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-4073a0759eba,2,expected_sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-4be5813dc38f,2,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-4be5813dc38f,2,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-4be5813dc38f,2,expected_sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-4be5813dc38f,2,expected_sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-50486ae265ac,2,expected_sarsa,recoverable,0.6,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-50486ae265ac,2,expected_sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-50486ae265ac,2,expected_sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-50486ae265ac,2,expected_sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-54be0055add5,2,expected_sarsa,recoverable,0.81,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-54be0055add5,2,expected_sarsa,recoverable,0.81,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-54be0055add5,2,expected_sarsa,recoverable,0.81,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-54be0055add5,2,expected_sarsa,recoverable,0.81,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-7826c0e31bd4,2,expected_sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-7826c0e31bd4,2,expected_sarsa,recoverable,0.86,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-7826c0e31bd4,2,expected_sarsa,recoverable,0.86,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-7826c0e31bd4,2,expected_sarsa,recoverable,0.86,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-8a192e0eef33,2,expected_sarsa,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-8a192e0eef33,2,expected_sarsa,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-8a192e0eef33,2,expected_sarsa,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-8a192e0eef33,2,expected_sarsa,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-9950a6dfb843,2,expected_sarsa,recoverable,0.855,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-9950a6dfb843,2,expected_sarsa,recoverable,0.855,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-9950a6dfb843,2,expected_sarsa,recoverable,0.855,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-9950a6dfb843,2,expected_sarsa,recoverable,0.855,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-9a85376c331d,2,expected_sarsa,recoverable,0.84,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-9a85376c331d,2,expected_sarsa,recoverable,0.84,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-9a85376c331d,2,expected_sarsa,recoverable,0.84,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-9a85376c331d,2,expected_sarsa,recoverable,0.84,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-a3075aeb7b7b,2,expected_sarsa,recoverable,0.88,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-a3075aeb7b7b,2,expected_sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-a3075aeb7b7b,2,expected_sarsa,recoverable,0.88,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-a3075aeb7b7b,2,expected_sarsa,recoverable,0.88,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-a4654b34e820,2,expected_sarsa,recoverable,0.85,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-a4654b34e820,2,expected_sarsa,recoverable,0.85,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-a4654b34e820,2,expected_sarsa,recoverable,0.85,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-a4654b34e820,2,expected_sarsa,recoverable,0.85,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-e14ed69e25d8,2,expected_sarsa,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-e14ed69e25d8,2,expected_sarsa,recoverable,0.845,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-e14ed69e25d8,2,expected_sarsa,recoverable,0.845,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-e14ed69e25d8,2,expected_sarsa,recoverable,0.845,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-e5c77951254f,2,expected_sarsa,recoverable,0.825,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-e5c77951254f,2,expected_sarsa,recoverable,0.825,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-e5c77951254f,2,expected_sarsa,recoverable,0.825,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-e5c77951254f,2,expected_sarsa,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-eb0f4a488969,2,expected_sarsa,recoverable,0.79,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-eb0f4a488969,2,expected_sarsa,recoverable,0.79,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-eb0f4a488969,2,expected_sarsa,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-eb0f4a488969,2,expected_sarsa,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-f3c59ea162cc,2,expected_sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s2-f3c59ea162cc,2,expected_sarsa,recoverable,0.835,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-f3c59ea162cc,2,expected_sarsa,recoverable,0.835,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s2-f3c59ea162cc,2,expected_sarsa,recoverable,0.835,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-372f9ec569d9,3,expected_sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-372f9ec569d9,3,expected_sarsa,recoverable,0.835,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-372f9ec569d9,3,expected_sarsa,recoverable,0.835,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-372f9ec569d9,3,expected_sarsa,recoverable,0.835,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-39bfb49fd68b,3,expected_sarsa,recoverable,0.88,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-39bfb49fd68b,3,expected_sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-39bfb49fd68b,3,expected_sarsa,recoverable,0.88,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-39bfb49fd68b,3,expected_sarsa,recoverable,0.88,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-3ef3ccf8bfc0,3,expected_sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-3ef3ccf8bfc0,3,expected_sarsa,recoverable,0.86,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-3ef3ccf8bfc0,3,expected_sarsa,recoverable,0.86,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-3ef3ccf8bfc0,3,expected_sarsa,recoverable,0.86,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-45f8206d6eba,3,expected_sarsa,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-45f8206d6eba,3,expected_sarsa,recoverable,0.9,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-45f8206d6eba,3,expected_sarsa,recoverable,0.9,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-45f8206d6eba,3,expected_sarsa,recoverable,0.9,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-52feee4e80a7,3,expected_sarsa,recoverable,0.6,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-52feee4e80a7,3,expected_sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-52feee4e80a7,3,expected_sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-52feee4e80a7,3,expected_sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-53e394481deb,3,expected_sarsa,recoverable,0.79,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-53e394481deb,3,expected_sarsa,recoverable,0.79,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-53e394481deb,3,expected_sarsa,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-53e394481deb,3,expected_sarsa,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-5d97fa407114,3,expected_sarsa,recoverable,0.8,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-5d97fa407114,3,expected_sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-5d97fa407114,3,expected_sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-5d97fa407114,3,expected_sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-709c9180eefe,3,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,other,3,0
recoverable_risky_corridor-expected_sarsa-s3-709c9180eefe,3,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-709c9180eefe,3,expected_sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-709c9180eefe,3,expected_sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-78b5adc960dd,3,expected_sarsa,recoverable,0.78,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-78b5adc960dd,3,expected_sarsa,recoverable,0.78,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-78b5adc960dd,3,expected_sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-78b5adc960dd,3,expected_sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-7d70601080cd,3,expected_sarsa,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-7d70601080cd,3,expected_sarsa,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-7d70601080cd,3,expected_sarsa,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-7d70601080cd,3,expected_sarsa,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-b8ca61604f0b,3,expected_sarsa,recoverable,0.855,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-b8ca61604f0b,3,expected_sarsa,recoverable,0.855,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-b8ca61604f0b,3,expected_sarsa,recoverable,0.855,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-b8ca61604f0b,3,expected_sarsa,recoverable,0.855,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-bc14b2eb3b03,3,expected_sarsa,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-bc14b2eb3b03,3,expected_sarsa,recoverable,0.845,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-bc14b2eb3b03,3,expected_sarsa,recoverable,0.845,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-bc14b2eb3b03,3,expected_sarsa,recoverable,0.845,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-c6ccf1365956,3,expected_sarsa,recoverable,0.7,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-c6ccf1365956,3,expected_sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-c6ccf1365956,3,expected_sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-c6ccf1365956,3,expected_sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-c7e728cbe00f,3,expected_sarsa,recoverable,0.85,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-c7e728cbe00f,3,expected_sarsa,recoverable,0.85,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-c7e728cbe00f,3,expected_sarsa,recoverable,0.85,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-c7e728cbe00f,3,expected_sarsa,recoverable,0.85,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-e3f3d2f50d54,3,expected_sarsa,recoverable,0.84,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-e3f3d2f50d54,3,expected_sarsa,recoverable,0.84,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s3-e3f3d2f50d54,3,expected_sarsa,recoverable,0.84,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s3-e3f3d2f50d54,3,expected_sarsa,recoverable,0.84,1,100000,100000,0,shelter,2,0
