trial_id,seed,agent,hazard_mode,reliability,global_step,choice,greedy_action,corridor_selected,unresolved,start_action_gap,target_epsilon,target_oracle_gap,absolute_gap_error,exact_deployment_regret
recoverable_risky_corridor-expected_sarsa-s6-b70a0a296b41,6,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0988712551184,0.1,-0.132990346924,0.034119091806,0.018056568518
recoverable_risky_corridor-expected_sarsa-s6-dd48c7366093,6,expected_sarsa,recoverable,0.85,100000,corridor,1,1,False,0.0518881905528,0.1,0.00729888184311,0.0445893087097,0
recoverable_risky_corridor-expected_sarsa-s6-e4d9f51da758,6,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0732596323679,0.1,-0.118235099096,0.0449754667284,0.0165457539536
recoverable_risky_corridor-expected_sarsa-s6-e7c285b6ca6d,6,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.127887011985,0.1,0.180979631109,0.0530926191233,0.013564537922
recoverable_risky_corridor-expected_sarsa-s6-fde91ab87aa2,6,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.0923108441981,0.1,-0.171922745115,0.0796119009172,0.0395935475642
recoverable_risky_corridor-expected_sarsa-s7-161e07e53339,7,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.19649671477,0.1,-0.284213191927,0.0877164771563,0.000825541597763
recoverable_risky_corridor-expected_sarsa-s7-1a1ae4f0d41f,7,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0406279804889,0.1,0.109429583006,0.0688016025176,0.0312461422296
recoverable_risky_corridor-expected_sarsa-s7-24dbaaaa436e,7,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.00201326180559,0.1,-0.132990346924,0.130977085119,0.00504892936808
recoverable_risky_corridor-expected_sarsa-s7-2d1e94e4d7b5,7,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.176799481421,0.1,-0.196011253092,0.0192117716711,0.0101358381917
recoverable_risky_corridor-expected_sarsa-s7-2e2b94799809,7,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.0607387302069,0.1,-0.00906807797656,0.0516706522304,0.155819111491
recoverable_risky_corridor-expected_sarsa-s7-321f1de213f2,7,expected_sarsa,recoverable,0.835,100000,shelter,2,0,False,-0.0458834107855,0.1,-0.0412706073757,0.00461280340971,0.117180584104
recoverable_risky_corridor-expected_sarsa-s7-4208320cbc85,7,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.0461494076967,0.1,-0.0880753974699,0.0419259897732,0.0897208400478
recoverable_risky_corridor-expected_sarsa-s7-5d8792a010d6,7,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.048811876749,0.1,-0.171922745115,0.123110868366,0.0172966649097
recoverable_risky_corridor-expected_sarsa-s7-5e8b31c756a9,7,expected_sarsa,recoverable,0.84,100000,shelter,2,0,False,-0.0526023520234,0.1,-0.025266788294,0.0273355637294,0.135958016852
recoverable_risky_corridor-expected_sarsa-s7-5e925f519912,7,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.137407151249,0.1,-0.264526832747,0.127119681498,0.0182449073182
recoverable_risky_corridor-expected_sarsa-s7-6597ee24e32f,7,expected_sarsa,recoverable,0.81,100000,corridor,1,1,False,0.0960626592711,0.1,-0.118235099096,0.214297758367,0.00786714162592
recoverable_risky_corridor-expected_sarsa-s7-6948170c5a86,7,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0473320548206,0.1,-0.0726786798347,0.025346625014,0.0788702744053
recoverable_risky_corridor-expected_sarsa-s7-84d7aa29a285,7,expected_sarsa,recoverable,0.86,100000,shelter,2,0,False,-0.050932620475,0.1,0.0406089760621,0.0915415965371,0.217521371244
recoverable_risky_corridor-expected_sarsa-s7-943cae63895a,7,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0801319633377,0.1,-0.146798251667,0.0666662883294,0.00785785924729
recoverable_risky_corridor-expected_sarsa-s7-b2d755aa28b1,7,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.318539866394,0.1,0.395318579314,0.0767787129204,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s7-d446ceec0b4c,7,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.125927177624,0.1,0.180979631109,0.0550524534849,0.000345434919606
recoverable_risky_corridor-expected_sarsa-s7-e6363330abc9,7,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0212679290219,0.1,0.00729888184311,0.028566810865,0.175625412791
recoverable_risky_corridor-expected_sarsa-s7-ed7e2f680316,7,expected_sarsa,recoverable,0.855,100000,shelter,2,0,False,-0.0298329181121,0.1,0.0238588234957,0.0536917416079,0.194295653453
recoverable_risky_corridor-expected_sarsa-s8-101ce297405d,8,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.00807481710438,0.1,0.0406089760621,0.0325341589577,0.0159337996063
recoverable_risky_corridor-expected_sarsa-s8-114e528557b3,8,expected_sarsa,recoverable,0.835,100000,corridor,1,1,False,0.0213715085788,0.1,-0.0412706073757,0.0626421159545,0.0201314054056
recoverable_risky_corridor-expected_sarsa-s8-2aadd2ed291a,8,expected_sarsa,recoverable,0.845,100000,corridor,1,1,False,0.0389022691386,0.1,-0.00906807797656,0.0479703471152,0.0238323875377
recoverable_risky_corridor-expected_sarsa-s8-323861c87017,8,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.320341349093,0.1,0.395318579314,0.074977230221,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s8-4ff04e9a6fd5,8,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.0488386874786,0.1,0.180979631109,0.13214094363,0.000345434919606
recoverable_risky_corridor-expected_sarsa-s8-5e3084994a28,8,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.318806750652,0.1,-0.264526832747,0.0542799179054,0.0148535455017
recoverable_risky_corridor-expected_sarsa-s8-7d7623d56158,8,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0103567382339,0.1,0.00729888184311,0.017655620077,0.162684929538
recoverable_risky_corridor-expected_sarsa-s8-87c5c6b6ca7a,8,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0767366116901,0.1,-0.146798251667,0.070061639977,0.00989987274762
recoverable_risky_corridor-expected_sarsa-s8-922019f34e31,8,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.10912892739,0.1,-0.196011253092,0.0868823257018,0.0125433735966
recoverable_risky_corridor-expected_sarsa-s8-a5d851a33f64,8,expected_sarsa,recoverable,0.84,100000,corridor,1,1,False,0.0807132367726,0.1,-0.025266788294,0.105980025067,0.0313813533965
recoverable_risky_corridor-expected_sarsa-s8-bb8632d8738b,8,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0446413812535,0.1,-0.118235099096,0.0735937178428,0.0182663458958
recoverable_risky_corridor-expected_sarsa-s8-cf21ff9f044b,8,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0528907593306,0.1,-0.0726786798347,0.0197879205041,0.0760677008947
recoverable_risky_corridor-expected_sarsa-s8-d87de76fffb9,8,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0697467721413,0.1,-0.132990346924,0.063243574783,0.00491326230909
recoverable_risky_corridor-expected_sarsa-s8-d8861b9c1c12,8,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.227651877553,0.1,-0.284213191927,0.0565613143742,0.0711541362416
recoverable_risky_corridor-expected_sarsa-s8-df1bd02c8cda,8,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.00570043686698,0.1,-0.0880753974699,0.0823749606029,0.0681461118887
recoverable_risky_corridor-expected_sarsa-s8-e5fdb4b6b153,8,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.120666474979,0.1,-0.171922745115,0.0512562701365,0.0137128421688
recoverable_risky_corridor-expected_sarsa-s8-ef165375bf7f,8,expected_sarsa,recoverable,0.855,100000,shelter,2,0,False,-0.0372692294937,0.1,0.0238588234957,0.0611280529895,0.181348552443
recoverable_risky_corridor-expected_sarsa-s8-f782a005f17a,8,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.104101970348,0.1,0.109429583006,0.0053276126585,0
recoverable_risky_corridor-expected_sarsa-s9-06aabbb7157e,9,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0930427166349,0.1,0.109429583006,0.0163868663716,0
recoverable_risky_corridor-expected_sarsa-s9-0bbd84043be4,9,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.0945454946673,0.1,0.0406089760621,0.0539365186052,0.0419165106298
recoverable_risky_corridor-expected_sarsa-s9-18f54e5dd82d,9,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.321655973289,0.1,0.395318579314,0.0736626060247,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s9-35437dcae0a6,9,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.0173448047048,0.1,-0.0880753974699,0.0707305927651,0.0596176697873
recoverable_risky_corridor-expected_sarsa-s9-56ad59c3427a,9,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.127602904528,0.1,-0.284213191927,0.156610287399,0.0393716747902
recoverable_risky_corridor-expected_sarsa-s9-5b49caa14b84,9,expected_sarsa,recoverable,0.835,100000,corridor,1,1,False,0.0227045043041,0.1,-0.0412706073757,0.0639751116799,0.0201314054056
recoverable_risky_corridor-expected_sarsa-s9-8cde451dcbe9,9,expected_sarsa,recoverable,0.855,100000,corridor,1,1,False,0.0136813619861,0.1,0.0238588234957,0.0101774615096,0.0268154343172
recoverable_risky_corridor-expected_sarsa-s9-9373095da01f,9,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.0221235264979,0.1,-0.118235099096,0.0961115725984,0.0165457539536
recoverable_risky_corridor-expected_sarsa-s9-9ab30a7f954e,9,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0774185535575,0.1,-0.0726786798347,0.00473987372284,0.0760677008947
recoverable_risky_corridor-expected_sarsa-s9-9c5f9b636f44,9,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0224355785664,0.1,-0.146798251667,0.124362673101,0.0295129984242
recoverable_risky_corridor-expected_sarsa-s9-b1e281e64456,9,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.12435009137,0.1,0.180979631109,0.0566295397386,0.000345434919606
recoverable_risky_corridor-expected_sarsa-s9-b2f0f6b3f8be,9,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.0896146611309,0.1,-0.264526832747,0.174912171616,0
recoverable_risky_corridor-expected_sarsa-s9-bb9c5dc7ee03,9,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.0753787306093,0.1,-0.196011253092,0.120632522482,0.000492183225855
recoverable_risky_corridor-expected_sarsa-s9-c508bde3d307,9,expected_sarsa,recoverable,0.85,100000,corridor,1,1,False,0.0704109962349,0.1,0.00729888184311,0.0631121143918,0.0254125721726
recoverable_risky_corridor-expected_sarsa-s9-d1684c977a04,9,expected_sarsa,recoverable,0.845,100000,shelter,2,0,False,-0.00431989361418,0.1,-0.00906807797656,0.00474818436239,0.154715535013
recoverable_risky_corridor-expected_sarsa-s9-d5bdcbe6b57d,9,expected_sarsa,recoverable,0.84,100000,shelter,2,0,False,-0.0378376120137,0.1,-0.025266788294,0.0125708237197,0.135958016852
recoverable_risky_corridor-expected_sarsa-s9-f12637400fb9,9,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.100509390796,0.1,-0.171922745115,0.0714133543189,0.00100506261467
recoverable_risky_corridor-expected_sarsa-s9-fcc6bb27bb1b,9,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0249055130238,0.1,-0.132990346924,0.108084833901,0.00156077602973
recoverable_risky_corridor-q_learning-s0-00dec8011b9f,0,q_learning,recoverable,0.86,100000,corridor,1,1,False,0.203275311017,0,0.184365863307,0.0189094477097,0
recoverable_risky_corridor-q_learning-s0-0dd1a265783f,0,q_learning,recoverable,0.9,100000,corridor,1,1,False,0.203866727889,0,0.327725034525,0.123858306637,0.000345434919606
recoverable_risky_corridor-q_learning-s0-105d757a2c76,0,q_learning,recoverable,0.81,100000,shelter,2,0,False,-0.045180580086,0,0.012967494804,0.0581480748899,0.0165457539536
recoverable_risky_corridor-q_learning-s0-2ba985a63416,0,q_learning,recoverable,0.6,100000,shelter,2,0,False,-0.261506934689,0,-0.240713795908,0.0207931387806,0
recoverable_risky_corridor-q_learning-s0-2ec6f77f35f9,0,q_learning,recoverable,0.8,100000,shelter,2,0,False,-0.0637063690472,0,-0.0191749004885,0.0445314685587,0.0481486309081
recoverable_risky_corridor-q_learning-s0-34cdea8e3b88,0,q_learning,recoverable,0.78,100000,shelter,2,0,False,-0.0566571851627,0,-0.0811604025052,0.0245032173425,0.00388545310601
recoverable_risky_corridor-q_learning-s0-365f9edba5d8,0,q_learning,recoverable,0.85,100000,corridor,1,1,False,0.18785388296,0,0.148696743802,0.0391571391577,0.00152621656602
recoverable_risky_corridor-q_learning-s0-78dad7413fe0,0,q_learning,recoverable,0.805,100000,corridor,1,1,False,0.0094049031986,0,-0.00316967018487,0.0125745733835,0.0098091330364
recoverable_risky_corridor-q_learning-s0-7d19ab14c6d3,0,q_learning,recoverable,0.79,100000,shelter,2,0,False,-0.0324319316043,0,-0.0505832353953,0.018151303791,0
recoverable_risky_corridor-q_learning-s0-854662ffbc7c,0,q_learning,recoverable,0.7,100000,shelter,2,0,False,-0.169703457942,0,-0.251001077779,0.0812976198366,0.0182269289678
recoverable_risky_corridor-q_learning-s0-a5ca29b58deb,0,q_learning,recoverable,1,100000,corridor,1,1,False,0.374387588186,0,0.376092816015,0.00170522782897,1.7763568394e-15
recoverable_risky_corridor-q_learning-s0-b3ad7a6772f7,0,q_learning,recoverable,0.855,100000,corridor,1,1,False,0.219474438353,0,0.166450656348,0.0530237820047,0
recoverable_risky_corridor-q_learning-s0-c675ea0b929a,0,q_learning,recoverable,0.84,100000,corridor,1,1,False,0.155109543629,0,0.113688920151,0.0414206234784,0.0116556693261
recoverable_risky_corridor-q_learning-s0-cd014a860296,0,q_learning,recoverable,0.845,100000,corridor,1,1,False,0.122540181283,0,0.131108138527,0.00856795724375,0
recoverable_risky_corridor-q_learning-s0-d525076e30c4,0,q_learning,recoverable,0.835,100000,corridor,1,1,False,0.121054759903,0,0.0964432347825,0.0246115251203,0.011169153641
recoverable_risky_corridor-q_learning-s0-f19b15027492,0,q_learning,recoverable,0.825,100000,corridor,1,1,False,0.136873991833,0,0.0624893765374,0.0743846152959,0.00278361444074
recoverable_risky_corridor-q_learning-s0-f72d5aea2538,0,q_learning,recoverable,0.82,100000,corridor,1,1,False,0.0674577288777,0,0.0457898229868,0.0216679058909,0
recoverable_risky_corridor-q_learning-s0-fc05fb9050a7,0,q_learning,recoverable,0.88,100000,corridor,1,1,False,0.265099470751,0,0.257561734545,0.00753773620539,0.000588420270753
recoverable_risky_corridor-q_learning-s1-01d5d5cd688b,1,q_learning,recoverable,0.835,100000,corridor,1,1,False,0.0415465255024,0,0.0964432347825,0.0548967092802,0
recoverable_risky_corridor-q_learning-s1-02f7ac98c010,1,q_learning,recoverable,0.805,100000,shelter,2,0,False,-0.0619197251196,0,-0.00316967018487,0.0587500549347,0.000844683275418
recoverable_risky_corridor-q_learning-s1-17f7ae4035a2,1,q_learning,recoverable,0.81,100000,shelter,2,0,False,-0.0919780984735,0,0.012967494804,0.104945593277,0.134019656771
recoverable_risky_corridor-q_learning-s1-35c14c77a04f,1,q_learning,recoverable,0.9,100000,corridor,1,1,False,0.394292732546,0,0.327725034525,0.066567698021,0.000282718323537
recoverable_risky_corridor-q_learning-s1-51a9f9df2374,1,q_learning,recoverable,0.85,100000,corridor,1,1,False,0.054087834595,0,0.148696743802,0.0946089092072,0
recoverable_risky_corridor-q_learning-s1-64b0bc6fc573,1,q_learning,recoverable,1,100000,corridor,1,1,False,0.37458694676,0,0.376092816015,0.00150586925513,1.7763568394e-15
recoverable_risky_corridor-q_learning-s1-7c7fab1f55fb,1,q_learning,recoverable,0.6,100000,shelter,2,0,False,-0.341629164047,0,-0.240713795908,0.100915368139,0
recoverable_risky_corridor-q_learning-s1-8f0fcf948ff8,1,q_learning,recoverable,0.7,100000,shelter,2,0,False,-0.278251221199,0,-0.251001077779,0.0272501434202,0.0185232684717
recoverable_risky_corridor-q_learning-s1-a9e88dcfbb3b,1,q_learning,recoverable,0.845,100000,corridor,1,1,False,0.0994352426853,0,0.131108138527,0.0316728958416,0
recoverable_risky_corridor-q_learning-s1-afb0cec00a9b,1,q_learning,recoverable,0.825,100000,corridor,1,1,False,0.00799792081747,0,0.0624893765374,0.0544914557199,0.00657711718261
recoverable_risky_corridor-q_learning-s1-afc074aa8d4a,1,q_learning,recoverable,0.855,100000,corridor,1,1,False,0.100713471945,0,0.166450656348,0.0657371844038,0
recoverable_risky_corridor-q_learning-s1-be4d04e1407b,1,q_learning,recoverable,0.82,100000,shelter,2,0,False,-0.0231166897106,0,0.0457898229868,0.0689065126974,0.0952445351156
recoverable_risky_corridor-q_learning-s1-c409b9032bc6,1,q_learning,recoverable,0.79,100000,shelter,2,0,False,-0.139807996206,0,-0.0505832353953,0.0892247608112,0.00428618652685
recoverable_risky_corridor-q_learning-s1-c591dd8eb88d,1,q_learning,recoverable,0.88,100000,corridor,1,1,False,0.294705306007,0,0.257561734545,0.0371435714617,0
recoverable_risky_corridor-q_learning-s1-d1be9125affc,1,q_learning,recoverable,0.86,100000,corridor,1,1,False,0.0677168528903,0,0.184365863307,0.116649010417,0.0142525302138
recoverable_risky_corridor-q_learning-s1-db8ca62b25bf,1,q_learning,recoverable,0.78,100000,shelter,2,0,False,-0.124284139589,0,-0.0811604025052,0.0431237370836,0.000268623192383
recoverable_risky_corridor-q_learning-s1-dbd03e07c818,1,q_learning,recoverable,0.8,100000,shelter,2,0,False,-0.0899327431338,0,-0.0191749004885,0.0707578426453,0.0007599861263
recoverable_risky_corridor-q_learning-s1-ecbc609026b1,1,q_learning,recoverable,0.84,100000,corridor,1,1,False,0.177470168377,0,0.113688920151,0.0637812482262,0.0116557273481
recoverable_risky_corridor-q_learning-s10-11e28f71b4cc,10,q_learning,recoverable,0.7,100000,shelter,2,0,False,-0.329835799924,0,-0.251001077779,0.0788347221453,0.000788527645287
recoverable_risky_corridor-q_learning-s10-17467fd5a77e,10,q_learning,recoverable,0.86,100000,corridor,1,1,False,0.160920796611,0,0.184365863307,0.0234450666968,0
recoverable_risky_corridor-q_learning-s10-1a4ebd9aaa53,10,q_learning,recoverable,0.8,100000,shelter,2,0,False,-0.0623207886098,0,-0.0191749004885,0.0431458881213,0.00140195985613
recoverable_risky_corridor-q_learning-s10-1cbdc5962e84,10,q_learning,recoverable,0.9,100000,corridor,1,1,False,0.246296272341,0,0.327725034525,0.0814287621845,0.000345434919606
recoverable_risky_corridor-q_learning-s10-1f81ee728ca9,10,q_learning,recoverable,0.78,100000,shelter,2,0,False,-0.0698646973619,0,-0.0811604025052,0.0112957051434,0.000738988586177
recoverable_risky_corridor-q_learning-s10-2d7ac87d9218,10,q_learning,recoverable,0.84,100000,corridor,1,1,False,0.0352214795231,0,0.113688920151,0.0784674406281,0
recoverable_risky_corridor-q_learning-s10-3988ce143f2c,10,q_learning,recoverable,0.82,100000,shelter,2,0,False,-0.00722048942718,0,0.0457898229868,0.053010312414,0.0568848258158
recoverable_risky_corridor-q_learning-s10-53ab30379adb,10,q_learning,recoverable,0.805,100000,corridor,1,1,False,0.0244022070964,0,-0.00316967018487,0.0275718772813,0.0098091330364
recoverable_risky_corridor-q_learning-s10-72b9ee67246e,10,q_learning,recoverable,0.855,100000,corridor,1,1,False,0.101576401709,0,0.166450656348,0.0648742546394,0
recoverable_risky_corridor-q_learning-s10-73891c3d5463,10,q_learning,recoverable,0.835,100000,corridor,1,1,False,0.17531916164,0,0.0964432347825,0.0788759268574,0
recoverable_risky_corridor-q_learning-s10-905f757c36b4,10,q_learning,recoverable,0.825,100000,corridor,1,1,False,0.0591338684186,0,0.0624893765374,0.0033555081188,0.00657711718261
recoverable_risky_corridor-q_learning-s10-926494a9849c,10,q_learning,recoverable,0.88,100000,corridor,1,1,False,0.282394582806,0,0.257561734545,0.0248328482602,0
recoverable_risky_corridor-q_learning-s10-9fc50fe21020,10,q_learning,recoverable,0.79,100000,shelter,2,0,False,-0.106897150585,0,-0.0505832353953,0.05631391519,0.00100506261467
recoverable_risky_corridor-q_learning-s10-bc539254218e,10,q_learning,recoverable,0.81,100000,corridor,1,1,False,0.0342456740218,0,0.012967494804,0.0212781792179,0.000534110246298
recoverable_risky_corridor-q_learning-s10-de861c9d16b7,10,q_learning,recoverable,0.6,100000,shelter,2,0,False,-0.256717205166,0,-0.240713795908,0.0160034092574,0
recoverable_risky_corridor-q_learning-s10-e79f6222b6d7,10,q_learning,recoverable,0.85,100000,corridor,1,1,False,0.158751633648,0,0.148696743802,0.0100548898453,0
recoverable_risky_corridor-q_learning-s10-e9734af28a91,10,q_learning,recoverable,0.845,100000,corridor,1,1,False,0.138827161505,0,0.131108138527,0.0077190229779,0
recoverable_risky_corridor-q_learning-s10-f493d4685f93,10,q_learning,recoverable,1,100000,corridor,1,1,False,0.374456399741,0,0.376092816015,0.00163641627418,1.7763568394e-15
recoverable_risky_corridor-q_learning-s11-1380d7e7f08b,11,q_learning,recoverable,0.805,100000,shelter,2,0,False,-0.0324445048499,0,-0.00316967018487,0.029274834665,0
recoverable_risky_corridor-q_learning-s11-1614cff58390,11,q_learning,recoverable,0.6,100000,shelter,2,0,False,-0.282743902812,0,-0.240713795908,0.0420301069037,0.0658064483005
recoverable_risky_corridor-q_learning-s11-1826821f6e19,11,q_learning,recoverable,0.9,100000,corridor,1,1,False,0.287826796537,0,0.327725034525,0.0398982379886,0.000345434919606
recoverable_risky_corridor-q_learning-s11-2429aaa6cb3d,11,q_learning,recoverable,0.81,100000,corridor,1,1,False,0.0332613048681,0,0.012967494804,0.0202938100641,0.0136604589851
recoverable_risky_corridor-q_learning-s11-4d88589b1d04,11,q_learning,recoverable,0.7,100000,shelter,2,0,False,-0.26115261919,0,-0.251001077779,0.0101515414114,0
recoverable_risky_corridor-q_learning-s11-5b88ab0e3e52,11,q_learning,recoverable,1,100000,corridor,1,1,False,0.373850297796,0,0.376092816015,0.00224251821899,1.7763568394e-15
recoverable_risky_corridor-q_learning-s11-618c95e1ce3f,11,q_learning,recoverable,0.8,100000,shelter,2,0,False,-0.035823757499,0,-0.0191749004885,0.0166488570105,0.000759990519132
recoverable_risky_corridor-q_learning-s11-8a5ba4df0290,11,q_learning,recoverable,0.825,100000,shelter,2,0,False,-0.0759581675643,0,0.0624893765374,0.138447544102,0.0750109919235
recoverable_risky_corridor-q_learning-s11-8bb1c2584244,11,q_learning,recoverable,0.79,100000,shelter,2,0,False,-0.046056341612,0,-0.0505832353953,0.0045268937833,0
recoverable_risky_corridor-q_learning-s11-93b7aabf1731,11,q_learning,recoverable,0.84,100000,corridor,1,1,False,0.105612623169,0,0.113688920151,0.00807629698237,0
recoverable_risky_corridor-q_learning-s11-b94b2891c518,11,q_learning,recoverable,0.88,100000,corridor,1,1,False,0.262985717559,0,0.257561734545,0.00542398301365,0
recoverable_risky_corridor-q_learning-s11-cfbd9969c946,11,q_learning,recoverable,0.85,100000,corridor,1,1,False,0.185796150149,0,0.148696743802,0.0370994063466,0
recoverable_risky_corridor-q_learning-s11-d0d90ae4137e,11,q_learning,recoverable,0.86,100000,corridor,1,1,False,0.237078134237,0,0.184365863307,0.0527122709292,0
recoverable_risky_corridor-q_learning-s11-d3ad330ac570,11,q_learning,recoverable,0.835,100000,corridor,1,1,False,0.102110344875,0,0.0964432347825,0.00566711009214,0
recoverable_risky_corridor-q_learning-s11-ebb94b75b47d,11,q_learning,recoverable,0.855,100000,corridor,1,1,False,0.0640607429681,0,0.166450656348,0.10238991338,0
recoverable_risky_corridor-q_learning-s11-f09b549a05bc,11,q_learning,recoverable,0.78,100000,shelter,2,0,False,-0.0592924440515,0,-0.0811604025052,0.0218679584537,0.000268623192383
recoverable_risky_corridor-q_learning-s11-fdb26ce53fcc,11,q_learning,recoverable,0.82,100000,shelter,2,0,False,-0.0213097470037,0,0.0457898229868,0.0670995699905,0.0628702336368
recoverable_risky_corridor-q_learning-s11-ffb80c9c52fc,11,q_learning,recoverable,0.845,100000,corridor,1,1,False,0.158328350053,0,0.131108138527,0.0272202115258,0
recoverable_risky_corridor-q_learning-s12-01492aea4a1b,12,q_learning,recoverable,0.86,100000,corridor,1,1,False,0.0683028286763,0,0.184365863307,0.116063034631,0
recoverable_risky_corridor-q_learning-s12-1c010031d87a,12,q_learning,recoverable,0.81,100000,shelter,2,0,False,-0.0138228734514,0,0.012967494804,0.0267903682553,0.0157664841073
recoverable_risky_corridor-q_learning-s12-51cd507027c3,12,q_learning,recoverable,0.845,100000,corridor,1,1,False,0.123540864216,0,0.131108138527,0.00756727431088,0
recoverable_risky_corridor-q_learning-s12-5b72ac863260,12,q_learning,recoverable,0.825,100000,shelter,2,0,False,-0.0610386079524,0,0.0624893765374,0.12352798449,0.0720956992667
recoverable_risky_corridor-q_learning-s12-5f29d9d69c51,12,q_learning,recoverable,0.79,100000,shelter,2,0,False,-0.0779862372608,0,-0.0505832353953,0.0274030018655,0.00508903662215
recoverable_risky_corridor-q_learning-s12-86b30fec855f,12,q_learning,recoverable,1,100000,corridor,1,1,False,0.374558576942,0,0.376092816015,0.00153423907316,1.7763568394e-15
recoverable_risky_corridor-q_learning-s12-92df9ea811a5,12,q_learning,recoverable,0.855,100000,corridor,1,1,False,0.203034420327,0,0.166450656348,0.0365837639788,0.0127772587091
recoverable_risky_corridor-q_learning-s12-94cbf53bbf0a,12,q_learning,recoverable,0.805,100000,shelter,2,0,False,-0.0313449919251,0,-0.00316967018487,0.0281753217402,0.000844683275418
recoverable_risky_corridor-q_learning-s12-985c88fa4456,12,q_learning,recoverable,0.84,100000,corridor,1,1,False,0.165918618706,0,0.113688920151,0.0522296985547,0.0113748371404
recoverable_risky_corridor-q_learning-s12-a241e49f45b4,12,q_learning,recoverable,0.88,100000,corridor,1,1,False,0.277999960442,0,0.257561734545,0.0204382258963,0
recoverable_risky_corridor-q_learning-s12-a5abaa034c05,12,q_learning,recoverable,0.85,100000,corridor,1,1,False,0.187190010492,0,0.148696743802,0.0384932666901,0
recoverable_risky_corridor-q_learning-s12-a7c00a285ec4,12,q_learning,recoverable,0.9,100000,corridor,1,1,False,0.324748535671,0,0.327725034525,0.00297649885449,0.00484056548223
recoverable_risky_corridor-q_learning-s12-ac7a19e65916,12,q_learning,recoverable,0.78,100000,shelter,2,0,False,-0.0495422266977,0,-0.0811604025052,0.0316181758075,0.00415467423316
recoverable_risky_corridor-q_learning-s12-b9833e900124,12,q_learning,recoverable,0.82,100000,shelter,2,0,False,-0.0548093373471,0,0.0457898229868,0.100599160334,0.0549885457154
recoverable_risky_corridor-q_learning-s12-c101d0ee70a2,12,q_learning,recoverable,0.835,100000,corridor,1,1,False,0.182114229375,0,0.0964432347825,0.0856709945923,0.00991044875485
recoverable_risky_corridor-q_learning-s12-c49b409d9cb0,12,q_learning,recoverable,0.6,100000,shelter,2,0,False,-0.35311382517,0,-0.240713795908,0.112400029262,0.0356113719505
recoverable_risky_corridor-q_learning-s12-ca04e26e08e5,12,q_learning,recoverable,0.8,100000,shelter,2,0,False,-0.047628551829,0,-0.0191749004885,0.0284536513405,0.0007599861263
